"SiteJ AWS climate data to be used as DEBAM input: WITH TIMESTAMP FOR EASIER VISUALIZATION"
TIMESTAMP,Year,JD,Time,Tair,RH,Wind,SWin,SWout,LWin,LWout,Net,Prec
2019-05-19 09:00:00,2019,139,9,-10.550000,81.190000,6.180000,510.090000,376.600000,193.370000,266.270000,60.590000,0.000000
2019-05-19 10:00:00,2019,139,10,-9.880000,81.440000,5.460000,519.920000,387.100000,209.610000,270.140000,72.290000,0.000000
2019-05-19 11:00:00,2019,139,11,-8.090000,79.980000,5.120000,714.560000,519.690000,201.090000,279.100000,116.860000,0.000000
2019-05-19 12:00:00,2019,139,12,-6.470000,79.250000,4.020000,780.950000,571.980000,202.600000,287.120000,124.450000,0.000000
2019-05-19 13:00:00,2019,139,13,-5.190000,78.270000,3.430000,810.250000,601.360000,206.620000,293.340000,122.170000,0.000000
2019-05-19 14:00:00,2019,139,14,-4.540000,78.010000,3.820000,802.590000,607.310000,217.730000,297.600000,115.410000,0.000000
2019-05-19 15:00:00,2019,139,15,-4.190000,80.100000,4.150000,772.380000,591.740000,211.460000,298.510000,93.590000,0.000000
2019-05-19 16:00:00,2019,139,16,-3.850000,77.320000,3.840000,774.080000,603.290000,215.880000,300.120000,86.550000,0.000000
2019-05-19 17:00:00,2019,139,17,-3.100000,71.470000,3.680000,711.440000,565.040000,233.510000,300.950000,78.960000,0.000000
2019-05-19 18:00:00,2019,139,18,-3.580000,74.400000,2.400000,531.860000,429.870000,229.130000,298.030000,33.090000,0.000000
2019-05-19 19:00:00,2019,139,19,-4.370000,81.450000,2.540000,408.530000,335.430000,217.990000,293.160000,-2.070000,0.000000
2019-05-19 20:00:00,2019,139,20,-5.980000,84.330000,2.660000,247.360000,205.630000,214.800000,282.540000,-26.010000,0.000000
2019-05-19 21:00:00,2019,139,21,-7.720000,84.130000,4.190000,152.440000,126.730000,206.570000,274.790000,-42.510000,0.000000
2019-05-19 22:00:00,2019,139,22,-9.110000,83.300000,4.670000,87.810000,70.020000,199.600000,268.200000,-50.810000,0.000000
2019-05-19 23:00:00,2019,139,23,-11.130000,83.600000,4.770000,22.280000,17.310000,194.100000,259.580000,-60.510000,0.000000
2019-05-20 00:00:00,2019,140,0,-12.110000,83.340000,5.520000,3.270000,2.950000,204.200000,256.610000,-52.090000,0.000000
2019-05-20 01:00:00,2019,140,1,-12.040000,83.060000,5.670000,1.110000,0.990000,210.390000,257.180000,-46.670000,0.000000
2019-05-20 02:00:00,2019,140,2,-13.010000,83.290000,5.070000,0.700000,0.630000,199.270000,252.680000,-53.340000,0.000000
2019-05-20 03:00:00,2019,140,3,-13.440000,83.180000,5.270000,2.470000,2.220000,210.760000,252.010000,-41.000000,0.000000
2019-05-20 04:00:00,2019,140,4,-14.000000,82.540000,4.930000,10.720000,9.460000,198.720000,249.380000,-49.400000,0.000000
2019-05-20 05:00:00,2019,140,5,-14.880000,81.670000,5.410000,34.610000,28.930000,193.980000,246.120000,-46.460000,0.000000
2019-05-20 06:00:00,2019,140,6,-14.340000,83.570000,5.600000,148.650000,111.650000,202.220000,249.390000,-10.170000,0.000000
2019-05-20 07:00:00,2019,140,7,-14.090000,82.300000,4.820000,199.480000,153.080000,205.560000,251.710000,0.250000,0.000000
